,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
32,410.0,7432.0,-12.1,-61.1,1.0,0.02,217.0,10.0,336.8,336.9,336.8
33,407.0,7488.0,-12.3,-61.0,1.0,0.03,220.0,10.0,337.2,337.3,337.2
34,400.0,7620.0,-12.9,-60.9,1.0,0.03,210.0,11.0,338.1,338.3,338.1
35,362.0,8367.0,-17.5,-62.8,1.0,0.02,235.0,10.0,341.7,341.8,341.7
36,344.0,8749.0,-19.9,-63.8,1.0,0.02,275.0,12.0,343.5,343.6,343.5
37,324.0,9197.0,-22.7,-64.9,1.0,0.02,260.0,11.0,345.6,345.7,345.6
38,321.0,9267.0,-23.1,-65.1,1.0,0.02,268.0,11.0,346.0,346.1,346.0
39,315.0,9405.0,-24.1,-65.2,1.0,0.02,285.0,12.0,346.5,346.6,346.5
40,305.0,9640.0,-25.7,-65.4,1.0,0.02,270.0,15.0,347.4,347.5,347.4
41,300.0,9760.0,-26.5,-65.5,1.0,0.02,270.0,18.0,347.9,348.0,347.9
42,294.0,9902.0,-27.7,-64.8,2.0,0.02,275.0,20.0,348.2,348.3,348.2
43,266.0,10604.0,-33.6,-61.4,4.0,0.04,250.0,22.0,349.7,349.9,349.7
44,250.0,11040.0,-37.3,-59.3,8.0,0.05,275.0,19.0,350.5,350.7,350.5
45,245.0,11180.0,-38.4,-59.0,10.0,0.05,285.0,19.0,350.8,351.1,350.8
46,243.0,11236.0,-38.9,-58.9,10.0,0.06,282.0,19.0,350.9,351.2,350.9
47,218.0,11969.0,-44.6,-60.1,16.0,0.05,240.0,15.0,353.2,353.4,353.2
48,206.0,12351.0,-47.5,-60.8,20.0,0.05,255.0,15.0,354.3,354.6,354.3
49,200.0,12550.0,-49.1,-61.1,23.0,0.05,250.0,14.0,354.9,355.1,354.9
50,194.0,12749.0,-50.5,-62.5,23.0,0.04,246.0,15.0,355.7,355.9,355.7
51,187.0,12988.0,-51.5,-75.5,4.0,0.01,240.0,16.0,357.9,357.9,357.9
52,163.0,13864.0,-59.4,-76.7,9.0,0.01,220.0,19.0,359.0,359.0,359.0
53,162.0,13903.0,-59.7,-76.7,9.0,0.01,218.0,19.0,359.1,359.1,359.1
54,155.0,14177.0,-61.8,-75.9,14.0,0.01,200.0,19.0,360.1,360.1,360.1
55,150.0,14380.0,-63.3,-75.3,18.0,0.01,205.0,21.0,360.8,360.9,360.8
56,148.0,14462.0,-64.1,-75.1,21.0,0.01,210.0,23.0,360.8,360.9,360.9
57,135.0,15019.0,-67.1,-84.1,7.0,0.0,210.0,15.0,365.1,365.1,365.1
58,131.0,15197.0,-67.9,-84.5,8.0,0.0,195.0,10.0,366.9,366.9,366.9
59,127.0,15380.0,-68.7,-84.9,8.0,0.0,190.0,10.0,368.6,368.6,368.6
60,123.0,15569.0,-69.6,-85.3,9.0,0.0,210.0,10.0,370.5,370.5,370.5
61,114.0,16017.0,-71.6,-86.3,10.0,0.0,155.0,10.0,374.8,374.8,374.8
62,100.0,16790.0,-75.1,-88.1,12.0,0.0,145.0,5.0,382.4,382.4,382.4
63,87.6,17551.0,-77.9,-88.9,16.0,0.0,165.0,14.0,391.5,391.5,391.5
64,86.0,17658.0,-77.5,-89.0,14.0,0.0,155.0,16.0,394.5,394.5,394.5
65,84.0,17794.0,-76.9,-89.2,13.0,0.0,150.0,15.0,398.3,398.3,398.3
66,81.0,18005.0,-76.0,-89.5,11.0,0.0,115.0,21.0,404.2,404.2,404.2
67,74.0,18528.0,-73.8,-90.1,7.0,0.0,130.0,33.0,419.4,419.4,419.4
68,70.0,18850.0,-72.5,-90.5,5.0,0.0,145.0,23.0,428.9,429.0,428.9
69,68.0,19023.0,-71.5,-90.9,4.0,0.0,130.0,13.0,434.6,434.6,434.6
70,64.0,19384.0,-69.5,-91.8,3.0,0.0,145.0,20.0,446.6,446.6,446.6
71,62.0,19573.0,-68.5,-92.2,2.0,0.0,140.0,25.0,453.0,453.0,453.0
72,60.0,19769.0,-67.4,-92.7,2.0,0.0,140.0,18.0,459.7,459.7,459.7
73,59.0,19869.0,-66.8,-92.9,1.0,0.0,125.0,12.0,463.2,463.2,463.2
74,57.0,20075.0,-65.7,-93.4,1.0,0.0,110.0,18.0,470.4,470.4,470.4
75,56.7,20106.0,-65.5,-93.5,1.0,0.0,111.0,18.0,471.5,471.5,471.5
76,55.0,20291.0,-65.3,-93.5,1.0,0.0,120.0,20.0,476.1,476.1,476.1
77,52.0,20632.0,-64.9,-93.7,1.0,0.0,105.0,24.0,484.6,484.6,484.6
78,51.0,20750.0,-64.8,-93.7,1.0,0.0,120.0,27.0,487.6,487.6,487.6
79,50.4,20821.0,-64.7,-93.7,1.0,0.0,126.0,26.0,489.5,489.5,489.5
80,50.0,20870.0,-64.3,-94.3,1.0,0.0,130.0,25.0,491.5,491.6,491.5
81,48.0,21122.0,-61.5,-94.5,1.0,0.0,125.0,21.0,503.9,503.9,503.9
82,47.0,21252.0,-60.1,-94.7,0.0,0.0,90.0,17.0,510.3,510.3,510.3
83,46.7,21292.0,-59.7,-94.7,0.0,0.0,92.0,17.0,512.3,512.3,512.3
84,42.0,21962.0,-57.8,-93.5,0.0,0.0,125.0,24.0,532.6,532.6,532.6
85,38.0,22595.0,-56.1,-92.4,0.0,0.0,105.0,16.0,552.5,552.5,552.5
86,37.0,22764.0,-55.6,-92.1,0.0,0.0,90.0,14.0,558.0,558.0,558.0
87,36.0,22937.0,-55.1,-91.8,0.0,0.0,65.0,16.0,563.6,563.6,563.6
88,34.3,23243.0,-54.3,-91.3,0.0,0.0,69.0,23.0,573.6,573.7,573.6
89,34.0,23299.0,-54.3,-91.2,0.0,0.0,70.0,24.0,575.0,575.1,575.0
90,33.0,23490.0,-54.4,-91.1,0.0,0.0,95.0,28.0,579.9,579.9,579.9
91,32.0,23687.0,-54.4,-90.9,0.0,0.0,100.0,25.0,584.9,584.9,584.9
92,31.0,23890.0,-54.5,-90.7,0.0,0.0,90.0,17.0,590.0,590.1,590.0
93,30.0,24100.0,-54.5,-90.5,0.0,0.0,95.0,21.0,595.5,595.5,595.5
94,28.0,24544.0,-53.4,-89.8,0.0,0.0,115.0,20.0,610.5,610.5,610.5
95,26.0,25021.0,-52.1,-89.1,0.0,0.01,80.0,23.0,627.0,627.0,627.0
