,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
26,419.0,7178.0,-19.5,-59.5,2.0,0.03,224.0,11.0,325.2,325.4,325.2
27,400.0,7520.0,-22.5,-59.5,2.0,0.03,215.0,13.0,325.7,325.8,325.7
28,390.0,7701.0,-24.0,-59.6,2.0,0.03,205.0,11.0,326.1,326.2,326.1
29,329.0,8920.0,-33.9,-60.3,5.0,0.03,245.0,16.0,328.6,328.8,328.6
30,327.0,8963.0,-34.3,-60.3,5.0,0.03,243.0,16.0,328.7,328.9,328.7
31,317.0,9178.0,-36.0,-62.3,5.0,0.03,235.0,15.0,329.4,329.5,329.4
32,310.0,9333.0,-37.1,-63.8,5.0,0.02,225.0,18.0,329.8,329.9,329.8
33,300.0,9560.0,-38.9,-65.9,4.0,0.02,245.0,23.0,330.4,330.5,330.4
34,293.0,9720.0,-40.0,-67.0,4.0,0.02,255.0,28.0,331.1,331.1,331.1
35,273.0,10198.0,-43.4,-70.4,3.0,0.01,270.0,32.0,332.9,333.0,332.9
36,257.0,10607.0,-46.3,-73.3,3.0,0.01,267.0,36.0,334.4,334.5,334.4
37,250.0,10790.0,-47.3,-72.3,4.0,0.01,265.0,38.0,335.6,335.6,335.6
38,216.0,11741.0,-54.5,-69.5,14.0,0.02,268.0,48.0,338.8,338.8,338.8
39,200.0,12230.0,-57.3,-72.3,13.0,0.01,270.0,54.0,341.9,341.9,341.9
40,185.0,12720.0,-59.1,-77.1,8.0,0.01,273.0,60.0,346.6,346.7,346.6
41,184.0,12754.0,-58.5,-78.5,6.0,0.0,273.0,61.0,348.2,348.2,348.2
42,177.0,12997.0,-58.8,-80.8,4.0,0.0,275.0,64.0,351.5,351.6,351.5
43,172.0,13176.0,-59.0,-82.6,3.0,0.0,280.0,62.0,354.1,354.1,354.1
44,158.0,13707.0,-59.7,-87.7,1.0,0.0,277.0,58.0,361.6,361.6,361.6
45,150.0,14030.0,-61.9,-90.9,1.0,0.0,275.0,56.0,363.2,363.2,363.2
46,129.0,14950.0,-64.9,-90.9,2.0,0.0,275.0,45.0,373.9,373.9,373.9
47,122.0,15290.0,-66.0,-90.9,2.0,0.0,260.0,51.0,377.9,377.9,377.9
48,114.0,15704.0,-67.3,-90.9,2.0,0.0,285.0,52.0,382.9,382.9,382.9
49,106.0,16148.0,-68.7,-90.9,3.0,0.0,260.0,53.0,388.2,388.2,388.2
50,105.0,16206.0,-68.9,-90.9,3.0,0.0,260.0,55.0,388.9,388.9,388.9
51,100.0,16500.0,-66.9,-96.9,1.0,0.0,275.0,62.0,398.2,398.2,398.2
52,91.0,17064.0,-68.6,-96.6,1.0,0.0,290.0,40.0,405.7,405.7,405.7
53,86.7,17354.0,-69.5,-96.5,1.0,0.0,269.0,36.0,409.6,409.6,409.6
54,86.0,17402.0,-69.3,-96.6,1.0,0.0,265.0,35.0,410.9,410.9,410.9
55,79.0,17912.0,-67.2,-97.7,1.0,0.0,270.0,30.0,425.4,425.4,425.4
56,73.9,18312.0,-65.5,-98.5,0.0,0.0,308.0,16.0,437.1,437.1,437.1
57,73.0,18386.0,-65.7,-98.7,0.0,0.0,315.0,14.0,438.1,438.1,438.1
58,71.0,18554.0,-66.2,-99.2,0.0,0.0,305.0,11.0,440.6,440.6,440.6
59,70.0,18640.0,-66.5,-99.5,0.0,0.0,275.0,10.0,441.8,441.8,441.8
60,66.5,18950.0,-67.9,-99.9,0.0,0.0,263.0,16.0,445.3,445.3,445.3
61,63.0,19280.0,-66.8,-99.1,0.0,0.0,250.0,23.0,454.7,454.7,454.7
62,57.0,19890.0,-64.7,-97.7,0.0,0.0,260.0,10.0,472.7,472.7,472.7
63,56.0,19998.0,-64.3,-97.5,0.0,0.0,235.0,5.0,475.9,475.9,475.9
64,51.0,20569.0,-62.3,-96.2,0.0,0.0,230.0,11.0,493.4,493.4,493.4
65,50.0,20690.0,-61.9,-95.9,0.0,0.0,245.0,12.0,497.2,497.2,497.2
66,49.0,20816.0,-61.3,-95.6,0.0,0.0,245.0,10.0,501.4,501.4,501.4
67,45.9,21223.0,-59.5,-94.5,0.0,0.0,277.0,8.0,515.3,515.3,515.3
68,43.7,21530.0,-60.5,-95.5,0.0,0.0,300.0,6.0,520.1,520.1,520.1
69,39.0,22249.0,-56.4,-92.7,0.0,0.0,355.0,2.0,547.7,547.7,547.7
70,36.6,22651.0,-54.1,-91.1,0.0,0.0,328.0,3.0,563.6,563.6,563.6
71,30.0,23930.0,-53.3,-90.3,0.0,0.0,245.0,5.0,598.7,598.8,598.7
72,29.4,24060.0,-52.7,-89.7,0.0,0.0,249.0,6.0,603.8,603.9,603.9
73,25.0,25107.0,-52.4,-89.4,0.0,0.01,280.0,12.0,633.4,633.5,633.4
74,24.2,25317.0,-52.3,-89.3,0.0,0.01,264.0,6.0,639.5,639.6,639.5
75,24.0,260.0,5.0,,,,,,,,
