,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
60,63.6,19287.0,-66.3,-99.3,0.0,0.0,335.0,3.0,454.5,454.5,454.5
61,54.0,20275.0,-67.0,-99.1,0.0,0.0,0.0,0.0,474.7,474.7,474.7
62,52.4,20456.0,-67.1,-99.1,0.0,0.0,45.0,2.0,478.5,478.5,478.5
63,50.0,20740.0,-65.1,-98.1,0.0,0.0,115.0,5.0,489.7,489.7,489.7
64,46.0,21252.0,-61.9,-95.7,0.0,0.0,35.0,10.0,509.1,509.1,509.1
65,45.0,21387.0,-61.1,-95.1,0.0,0.0,75.0,17.0,514.3,514.3,514.3
66,43.0,21671.0,-60.7,-94.9,0.0,0.0,110.0,13.0,522.0,522.0,522.0
67,39.0,22281.0,-59.8,-94.5,0.0,0.0,80.0,10.0,539.0,539.0,539.0
68,37.0,22610.0,-59.4,-94.3,0.0,0.0,80.0,10.0,548.4,548.4,548.4
69,36.0,22781.0,-59.1,-94.2,0.0,0.0,105.0,11.0,553.3,553.3,553.3
70,30.0,23920.0,-57.5,-93.5,0.0,0.0,110.0,8.0,587.3,587.3,587.3
71,25.3,25003.0,-54.7,-90.7,0.0,0.0,203.0,4.0,624.6,624.6,624.6
72,25.0,210.0,4.0,,,,,,,,
