,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
56,94.2,16982.0,-73.7,-91.7,5.0,0.0,275.0,12.0,391.7,391.7,391.7
57,93.0,17057.0,-73.8,-91.7,5.0,0.0,285.0,10.0,392.9,392.9,392.9
58,90.0,17250.0,-74.1,-91.6,5.0,0.0,230.0,3.0,396.1,396.1,396.1
59,88.0,17381.0,-74.3,-91.6,6.0,0.0,180.0,10.0,398.2,398.3,398.2
60,85.7,17537.0,-74.5,-91.5,6.0,0.0,193.0,13.0,400.8,400.8,400.8
61,81.0,17867.0,-74.2,-92.8,4.0,0.0,220.0,20.0,408.0,408.0,408.0
62,77.3,18141.0,-73.9,-93.9,3.0,0.0,238.0,14.0,414.1,414.1,414.1
63,75.0,18320.0,-72.4,-96.1,2.0,0.0,250.0,10.0,420.7,420.7,420.7
64,70.0,18730.0,-69.1,-101.1,0.0,0.0,230.0,10.0,436.2,436.2,436.2
65,68.0,18903.0,-68.2,-100.2,0.0,0.0,265.0,10.0,441.9,441.9,441.9
66,67.0,18992.0,-67.7,-99.7,0.0,0.0,265.0,8.0,444.8,444.8,444.8
67,63.0,19364.0,-67.1,-99.3,0.0,0.0,265.0,2.0,454.0,454.0,454.0
68,55.0,20184.0,-65.7,-98.3,0.0,0.0,125.0,10.0,475.2,475.2,475.2
69,54.0,20295.0,-65.5,-98.2,0.0,0.0,140.0,10.0,478.1,478.1,478.1
70,51.0,20640.0,-64.9,-97.8,0.0,0.0,140.0,11.0,487.4,487.4,487.4
71,50.0,20760.0,-64.7,-97.7,0.0,0.0,150.0,13.0,490.6,490.6,490.6
72,49.0,20884.0,-64.2,-97.4,0.0,0.0,165.0,10.0,494.6,494.6,494.6
73,45.1,21393.0,-62.3,-96.3,0.0,0.0,80.0,7.0,511.1,511.1,511.1
74,44.4,21489.0,-62.5,-96.5,0.0,0.0,64.0,6.0,512.9,512.9,512.9
75,44.0,55.0,6.0,,,,,,,,
