,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
27,536.0,5309.0,-6.0,-37.7,6.0,0.28,290.0,10.0,319.3,320.4,319.4
28,525.0,5472.0,-6.9,-37.2,7.0,0.3,260.0,14.0,320.0,321.2,320.1
29,523.0,5502.0,-7.1,-37.1,7.0,0.3,262.0,14.0,320.2,321.4,320.2
30,511.0,5681.0,-8.7,-38.1,7.0,0.28,275.0,16.0,320.4,321.5,320.5
31,500.0,5850.0,-10.1,-39.1,7.0,0.26,270.0,17.0,320.7,321.7,320.7
32,482.0,6126.0,-12.4,-40.6,8.0,0.23,255.0,15.0,321.2,322.1,321.2
33,472.0,6284.0,-13.8,-41.5,8.0,0.21,270.0,14.0,321.4,322.3,321.5
34,452.0,6610.0,-16.5,-43.3,8.0,0.19,255.0,18.0,322.0,322.7,322.0
35,400.0,7530.0,-24.3,-48.3,9.0,0.12,255.0,21.0,323.3,323.8,323.4
36,374.0,8014.0,-28.9,-49.1,13.0,0.12,255.0,23.0,323.5,324.0,323.5
37,373.0,8034.0,-29.1,-49.1,13.0,0.12,256.0,23.0,323.5,324.0,323.5
38,358.0,8325.0,-31.7,-51.7,12.0,0.09,267.0,16.0,323.8,324.2,323.8
39,354.0,8404.0,-32.0,-52.7,11.0,0.08,270.0,14.0,324.4,324.8,324.4
40,347.0,8543.0,-32.6,-54.6,9.0,0.07,255.0,13.0,325.5,325.8,325.5
41,342.0,8645.0,-33.0,-55.9,8.0,0.06,245.0,16.0,326.2,326.5,326.2
42,332.0,8852.0,-33.9,-58.6,6.0,0.04,270.0,20.0,327.8,328.0,327.8
43,304.0,9467.0,-36.5,-66.7,3.0,0.02,275.0,35.0,332.5,332.6,332.5
44,300.0,9560.0,-36.9,-67.9,3.0,0.01,280.0,33.0,333.2,333.3,333.2
45,297.0,9630.0,-36.3,-70.3,2.0,0.01,279.0,31.0,335.1,335.1,335.1
46,287.0,9864.0,-37.5,-71.3,2.0,0.01,275.0,26.0,336.6,336.7,336.6
47,250.0,10810.0,-42.3,-75.3,2.0,0.01,265.0,41.0,343.0,343.1,343.0
48,236.0,11197.0,-45.3,-75.3,2.0,0.01,261.0,44.0,344.2,344.2,344.2
49,218.0,11721.0,-47.5,-79.4,1.0,0.0,255.0,48.0,348.7,348.7,348.7
50,200.0,12290.0,-49.9,-83.9,1.0,0.0,260.0,58.0,353.6,353.6,353.6
51,192.0,12552.0,-51.0,-84.5,1.0,0.0,265.0,56.0,355.9,355.9,355.9
52,181.0,12930.0,-52.6,-85.4,1.0,0.0,255.0,66.0,359.4,359.4,359.4
53,156.0,13883.0,-56.7,-87.7,1.0,0.0,251.0,52.0,368.0,368.1,368.0
54,150.0,14130.0,-58.3,-93.3,0.0,0.0,250.0,48.0,369.4,369.4,369.4
55,147.0,14254.0,-59.0,-93.3,0.0,0.0,250.0,49.0,370.3,370.3,370.3
56,135.0,14775.0,-62.1,-93.6,1.0,0.0,250.0,45.0,374.0,374.0,374.0
57,123.0,15345.0,-65.4,-93.8,1.0,0.0,275.0,42.0,378.0,378.0,378.0
58,114.0,15811.0,-68.2,-94.0,1.0,0.0,255.0,35.0,381.2,381.2,381.2
59,108.0,16142.0,-70.1,-94.1,2.0,0.0,250.0,37.0,383.5,383.5,383.5
60,100.0,16600.0,-70.1,-94.1,2.0,0.0,265.0,27.0,392.0,392.0,392.0
61,96.0,16842.0,-70.8,-93.0,3.0,0.0,285.0,18.0,395.2,395.2,395.2
62,94.0,16967.0,-71.2,-92.4,3.0,0.0,255.0,9.0,396.8,396.8,396.8
63,92.0,17095.0,-71.6,-91.8,4.0,0.0,230.0,10.0,398.5,398.5,398.5
64,89.5,17258.0,-72.1,-91.1,4.0,0.0,218.0,13.0,400.7,400.7,400.7
65,87.0,17426.0,-72.1,-91.6,4.0,0.0,205.0,16.0,403.9,403.9,403.9
66,80.0,17921.0,-72.1,-93.0,3.0,0.0,220.0,17.0,413.7,413.7,413.7
67,78.0,18071.0,-72.1,-93.4,3.0,0.0,240.0,13.0,416.7,416.7,416.7
68,75.0,18302.0,-72.1,-94.0,3.0,0.0,225.0,15.0,421.4,421.4,421.4
69,72.0,18544.0,-72.1,-94.7,2.0,0.0,250.0,14.0,426.4,426.4,426.4
70,70.2,18693.0,-72.1,-95.1,2.0,0.0,272.0,13.0,429.5,429.5,429.5
71,70.0,18710.0,-71.9,-94.9,2.0,0.0,275.0,13.0,430.2,430.2,430.2
72,67.0,18972.0,-70.0,-96.7,1.0,0.0,315.0,2.0,439.9,439.9,439.9
73,62.3,19406.0,-66.7,-99.7,0.0,0.0,30.0,10.0,456.3,456.3,456.3
74,62.0,19435.0,-66.7,-99.7,0.0,0.0,35.0,10.0,456.9,456.9,456.9
75,58.0,19839.0,-66.9,-99.4,0.0,0.0,115.0,11.0,465.2,465.2,465.2
76,55.0,20160.0,-67.1,-99.1,0.0,0.0,119.0,10.0,471.9,471.9,471.9
77,54.0,20271.0,-66.5,-98.8,0.0,0.0,120.0,10.0,475.9,475.9,475.9
78,51.0,20619.0,-64.4,-98.0,0.0,0.0,140.0,15.0,488.5,488.5,488.5
79,50.0,20740.0,-63.7,-97.7,0.0,0.0,145.0,15.0,492.9,492.9,492.9
80,49.0,20865.0,-63.5,-97.5,0.0,0.0,165.0,12.0,496.3,496.3,496.3
81,44.0,21528.0,-62.3,-96.7,0.0,0.0,125.0,10.0,514.8,514.8,514.8
82,43.0,21670.0,-62.0,-96.5,0.0,0.0,165.0,10.0,518.8,518.8,518.8
83,40.0,22116.0,-61.2,-95.9,0.0,0.0,205.0,2.0,531.6,531.6,531.6
84,39.0,22272.0,-60.9,-95.7,0.0,0.0,0.0,10.0,536.2,536.2,536.2
85,38.0,22432.0,-60.6,-95.5,0.0,0.0,10.0,14.0,541.0,541.0,541.0
86,36.2,22731.0,-60.1,-95.1,0.0,0.0,77.0,11.0,549.9,549.9,549.9
87,36.0,22765.0,-60.2,-95.2,0.0,0.0,85.0,11.0,550.5,550.5,550.5
88,35.0,22940.0,-60.9,-95.4,0.0,0.0,105.0,16.0,553.2,553.3,553.2
89,33.7,23174.0,-61.7,-95.7,0.0,0.0,89.0,12.0,557.0,557.0,557.0
90,33.0,23305.0,-60.8,-95.2,0.0,0.0,80.0,10.0,562.7,562.7,562.7
91,32.0,23497.0,-59.6,-94.5,0.0,0.0,70.0,10.0,571.0,571.1,571.0
92,31.0,23695.0,-58.2,-93.7,0.0,0.0,65.0,13.0,579.8,579.8,579.8
93,30.0,23900.0,-56.9,-92.9,0.0,0.0,110.0,11.0,588.9,589.0,588.9
94,29.0,24115.0,-55.9,-91.9,0.0,0.0,85.0,11.0,597.4,597.4,597.4
95,28.8,24159.0,-55.7,-91.7,0.0,0.0,90.0,11.0,599.1,599.2,599.1
96,28.0,24339.0,-55.5,-91.6,0.0,0.0,110.0,10.0,604.5,604.5,604.5
97,27.0,24572.0,-55.3,-91.5,0.0,0.0,100.0,10.0,611.5,611.6,611.5
98,24.0,25325.0,-54.5,-91.1,0.0,0.0,145.0,12.0,634.8,634.9,634.8
99,21.5,26028.0,-53.7,-90.7,0.0,0.0,215.0,14.0,657.3,657.4,657.3
100,21.0,26179.0,-53.9,-90.9,0.0,0.0,230.0,14.0,661.3,661.3,661.3
101,20.9,26210.0,-53.9,-90.9,0.0,0.0,662.1,662.1,662.1,,
