,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
64,49.0,20855.0,-64.0,-95.2,1.0,0.0,160.0,14.0,495.0,495.0,495.0
65,48.0,20982.0,-63.8,-95.2,1.0,0.0,190.0,10.0,498.6,498.6,498.6
66,47.0,21112.0,-63.5,-95.1,1.0,0.0,195.0,10.0,502.2,502.2,502.2
67,43.0,21661.0,-62.4,-94.8,1.0,0.0,70.0,10.0,517.9,517.9,517.9
68,42.0,21807.0,-62.1,-94.7,1.0,0.0,100.0,10.0,522.2,522.2,522.2
69,40.0,22108.0,-61.5,-94.5,1.0,0.0,75.0,12.0,531.0,531.1,531.0
70,36.0,22759.0,-60.1,-94.1,0.0,0.0,0.0,0.0,550.8,550.8,550.8
71,34.8,22970.0,-61.1,-95.1,0.0,0.0,28.0,2.0,553.5,553.5,553.5
72,30.0,23900.0,-56.9,-90.9,1.0,0.0,150.0,13.0,588.9,589.0,588.9
73,29.0,24116.0,-55.8,-90.1,1.0,0.0,145.0,12.0,597.7,597.7,597.7
74,27.0,24572.0,-53.5,-88.5,1.0,0.01,120.0,10.0,616.5,616.5,616.5
75,22.7,25692.0,-51.9,-87.9,1.0,0.01,61.0,6.0,652.5,652.6,652.5
76,22.3,25807.0,-52.1,-88.1,1.0,0.01,55.0,5.0,655.2,655.3,655.2
77,22.0,50.0,5.0,,,,,,,,
