,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
50,89.0,17333.0,-72.7,-90.7,5.0,0.0,330.0,18.0,400.1,400.1,400.1
51,84.0,17672.0,-73.3,-91.3,5.0,0.0,280.0,17.0,405.6,405.6,405.6
52,83.0,17743.0,-73.4,-91.4,5.0,0.0,280.0,18.0,406.7,406.7,406.7
53,78.0,18107.0,-74.1,-92.1,5.0,0.0,335.0,18.0,412.7,412.7,412.7
54,76.0,18259.0,-74.3,-92.3,5.0,0.0,350.0,12.0,415.2,415.2,415.2
55,75.0,18337.0,-74.5,-92.5,5.0,0.0,340.0,10.0,416.5,416.5,416.5
56,74.7,18360.0,-74.5,-92.5,5.0,0.0,336.0,10.0,416.9,416.9,416.9
57,73.0,18495.0,-74.0,-92.7,4.0,0.0,315.0,13.0,420.7,420.7,420.7
58,70.0,18740.0,-73.1,-93.1,3.0,0.0,315.0,21.0,427.7,427.7,427.7
59,67.0,18997.0,-72.5,-94.8,2.0,0.0,350.0,27.0,434.3,434.3,434.3
60,66.0,19085.0,-72.3,-95.4,2.0,0.0,5.0,25.0,436.6,436.6,436.6
61,64.9,19183.0,-72.1,-96.1,2.0,0.0,5.0,23.0,439.2,439.2,439.2
62,63.0,19359.0,-69.1,-96.3,1.0,0.0,5.0,19.0,449.6,449.6,449.6
63,62.5,19407.0,-68.3,-96.3,1.0,0.0,10.0,19.0,452.4,452.4,452.4
64,56.0,20061.0,-69.8,-98.7,1.0,0.0,85.0,12.0,463.2,463.2,463.2
65,55.0,20168.0,-70.1,-99.1,1.0,0.0,85.0,10.0,465.1,465.1,465.1
66,53.0,20390.0,-68.3,-98.9,1.0,0.0,30.0,3.0,474.1,474.1,474.1
67,51.0,20621.0,-66.5,-98.6,0.0,0.0,340.0,10.0,483.7,483.7,483.7
68,50.0,20740.0,-65.5,-98.5,0.0,0.0,20.0,14.0,488.7,488.7,488.7
69,48.2,20963.0,-64.3,-97.3,0.0,0.0,351.0,11.0,496.7,496.7,496.7
70,46.9,21132.0,-60.9,-94.9,0.0,0.0,329.0,8.0,508.8,508.8,508.8
71,44.3,21485.0,-62.7,-96.7,0.0,0.0,284.0,4.0,512.7,512.7,512.7
72,43.0,21672.0,-62.0,-96.1,0.0,0.0,260.0,1.0,519.0,519.0,519.0
73,41.0,21971.0,-60.7,-95.2,0.0,0.0,75.0,10.0,529.1,529.1,529.1
74,39.0,22285.0,-59.5,-94.3,0.0,0.0,145.0,10.0,539.9,539.9,539.9
75,33.0,23333.0,-55.2,-91.1,0.0,0.0,100.0,10.0,577.5,577.5,577.5
76,32.3,23468.0,-54.7,-90.7,0.0,0.0,121.0,12.0,582.5,582.5,582.5
77,31.0,23730.0,-54.7,-90.7,0.0,0.0,160.0,17.0,589.4,589.4,589.4
78,30.0,23940.0,-54.7,-90.7,0.0,0.0,140.0,7.0,594.9,595.0,594.9
79,29.0,24157.0,-54.5,-90.7,0.0,0.0,160.0,14.0,601.4,601.4,601.4
80,26.2,24808.0,-53.7,-90.7,0.0,0.0,119.0,11.0,621.2,621.3,621.2
81,25.0,25110.0,-53.3,-90.5,0.0,0.0,100.0,10.0,630.7,630.7,630.7
82,24.0,25374.0,-53.0,-90.3,0.0,0.0,115.0,11.0,639.1,639.1,639.1
83,22.0,25935.0,-52.3,-89.9,0.0,0.01,105.0,10.0,657.3,657.3,657.3
84,20.0,26550.0,-51.5,-89.5,0.0,0.01,130.0,5.0,677.8,677.9,677.8
85,19.0,26884.0,-50.4,-88.4,0.0,0.01,60.0,7.0,691.2,691.2,691.2
86,18.9,26918.0,-50.3,-88.3,0.0,0.01,692.5,692.6,692.6,,
