,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
63,110.0,15926.0,-67.5,-91.5,2.0,0.0,240.0,67.0,386.4,386.4,386.4
64,109.0,15981.0,-67.5,-91.4,2.0,0.0,245.0,69.0,387.4,387.4,387.4
65,100.0,16500.0,-67.7,-90.7,3.0,0.0,260.0,47.0,396.7,396.7,396.7
66,90.0,17129.0,-68.4,-91.4,2.0,0.0,270.0,35.0,407.4,407.4,407.4
67,85.0,17471.0,-68.8,-91.8,2.0,0.0,245.0,33.0,413.3,413.3,413.3
68,78.0,17984.0,-69.4,-92.4,2.0,0.0,250.0,16.0,422.4,422.4,422.4
69,74.0,18298.0,-69.7,-92.7,2.0,0.0,225.0,23.0,428.0,428.0,428.0
70,70.0,18630.0,-70.1,-93.1,2.0,0.0,255.0,28.0,434.1,434.1,434.1
71,69.0,18716.0,-70.2,-93.5,2.0,0.0,250.0,29.0,435.6,435.6,435.6
72,66.3,18954.0,-70.5,-94.5,2.0,0.0,263.0,24.0,440.0,440.0,440.0
73,64.0,19167.0,-69.0,-95.0,1.0,0.0,275.0,19.0,447.7,447.7,447.7
74,59.0,19659.0,-65.6,-96.3,1.0,0.0,265.0,20.0,465.8,465.9,465.8
75,58.0,19763.0,-64.9,-96.5,1.0,0.0,275.0,10.0,469.7,469.7,469.7
76,57.0,19868.0,-64.2,-96.8,0.0,0.0,205.0,2.0,473.7,473.7,473.7
77,56.6,19910.0,-63.9,-96.9,0.0,0.0,193.0,4.0,475.3,475.3,475.3
78,55.0,20086.0,-64.2,-97.2,0.0,0.0,145.0,10.0,478.5,478.5,478.5
79,51.0,20549.0,-65.1,-98.1,0.0,0.0,195.0,22.0,486.9,486.9,486.9
80,50.0,20670.0,-65.3,-98.3,0.0,0.0,210.0,21.0,489.2,489.2,489.2
81,49.9,20682.0,-65.5,-98.5,0.0,0.0,211.0,21.0,489.0,489.0,489.0
82,49.0,20794.0,-64.9,-98.1,0.0,0.0,220.0,17.0,492.9,492.9,492.9
83,48.0,20921.0,-64.2,-97.7,0.0,0.0,220.0,12.0,497.4,497.4,497.4
84,44.0,21458.0,-61.5,-96.0,0.0,0.0,310.0,11.0,516.8,516.8,516.8
85,42.2,21715.0,-60.1,-95.1,0.0,0.0,238.0,3.0,526.3,526.3,526.3
86,42.0,21744.0,-60.2,-95.1,0.0,0.0,230.0,2.0,526.9,526.9,526.9
87,36.6,22600.0,-61.9,-95.9,0.0,0.0,234.0,9.0,543.5,543.5,543.5
88,36.0,22703.0,-61.2,-95.5,0.0,0.0,235.0,10.0,547.8,547.8,547.8
89,35.0,22880.0,-60.2,-94.8,0.0,0.0,215.0,13.0,555.1,555.1,555.1
90,32.2,23402.0,-56.9,-92.9,0.0,0.0,257.0,22.0,577.1,577.2,577.1
91,32.0,23441.0,-56.9,-92.9,0.0,0.0,260.0,23.0,578.2,578.2,578.2
92,31.0,23642.0,-56.9,-92.9,0.0,0.0,295.0,15.0,583.4,583.5,583.4
93,30.0,23850.0,-56.9,-92.9,0.0,0.0,290.0,14.0,588.9,589.0,588.9
94,29.0,24065.0,-56.3,-92.3,0.0,0.0,275.0,17.0,596.4,596.4,596.4
95,27.5,24403.0,-55.3,-91.3,0.0,0.0,316.0,13.0,608.2,608.3,608.2
96,27.0,24520.0,-55.2,-91.3,0.0,0.0,330.0,12.0,611.7,611.7,611.7
97,26.0,24762.0,-55.0,-91.2,0.0,0.0,315.0,10.0,618.9,618.9,618.9
98,25.0,25013.0,-54.8,-91.2,0.0,0.0,285.0,12.0,626.5,626.5,626.5
99,24.0,25274.0,-54.6,-91.1,0.0,0.0,305.0,10.0,634.4,634.5,634.4
100,21.1,26098.0,-53.9,-90.9,0.0,0.0,242.0,10.0,660.3,660.3,660.3
101,21.0,240.0,10.0,,,,,,,,
