,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
31,312.0,9133.0,-41.4,-57.0,17.0,0.06,240.0,34.0,323.2,323.5,323.2
32,307.0,9244.0,-42.1,-56.1,20.0,0.06,238.0,36.0,323.8,324.0,323.8
33,300.0,9400.0,-42.9,-63.9,8.0,0.02,235.0,38.0,324.8,324.9,324.8
34,250.0,10610.0,-50.7,-68.7,10.0,0.01,230.0,52.0,330.6,330.6,330.6
35,236.0,10983.0,-53.1,-71.1,9.0,0.01,227.0,55.0,332.4,332.5,332.4
36,230.0,11148.0,-53.8,-71.3,10.0,0.01,225.0,57.0,333.8,333.8,333.8
37,215.0,11579.0,-55.7,-71.7,12.0,0.01,230.0,51.0,337.4,337.4,337.4
38,210.0,11729.0,-55.4,-72.1,11.0,0.01,215.0,47.0,340.1,340.1,340.1
39,208.0,11790.0,-55.3,-72.3,10.0,0.01,218.0,47.0,341.2,341.2,341.2
40,200.0,12040.0,-55.5,-72.5,10.0,0.01,230.0,46.0,344.7,344.8,344.7
41,193.0,12267.0,-55.6,-75.5,7.0,0.01,235.0,40.0,348.1,348.1,348.1
42,186.0,12502.0,-55.7,-78.7,4.0,0.0,228.0,43.0,351.6,351.6,351.6
43,183.0,12605.0,-56.0,-79.1,4.0,0.0,225.0,45.0,352.8,352.8,352.8
44,157.0,13572.0,-58.5,-83.1,3.0,0.0,240.0,33.0,364.2,364.3,364.2
45,150.0,13860.0,-59.3,-84.3,3.0,0.0,235.0,37.0,367.7,367.7,367.7
46,146.0,14025.0,-59.8,-84.5,3.0,0.0,230.0,40.0,369.8,369.8,369.8
47,136.0,14459.0,-61.0,-85.0,3.0,0.0,255.0,46.0,375.2,375.2,375.2
48,130.0,14735.0,-61.8,-85.4,3.0,0.0,280.0,35.0,378.6,378.6,378.6
49,122.0,15124.0,-62.9,-85.8,3.0,0.0,265.0,24.0,383.6,383.6,383.6
50,117.0,15380.0,-63.6,-86.1,3.0,0.0,275.0,22.0,386.9,386.9,386.9
51,112.0,15647.0,-64.3,-86.5,3.0,0.0,250.0,25.0,390.3,390.3,390.3
52,100.0,16340.0,-66.3,-87.3,4.0,0.0,260.0,29.0,399.4,399.4,399.4
53,92.8,16792.0,-68.3,-89.3,4.0,0.0,255.0,29.0,404.0,404.1,404.0
54,90.2,16963.0,-65.9,-87.9,3.0,0.0,255.0,34.0,412.1,412.1,412.1
55,89.0,17045.0,-66.3,-88.3,3.0,0.0,255.0,36.0,412.9,412.9,412.9
56,84.7,17345.0,-67.7,-89.7,3.0,0.0,262.0,33.0,415.9,415.9,415.9
57,75.0,18082.0,-66.4,-90.3,2.0,0.0,280.0,27.0,433.3,433.3,433.3
58,71.0,18414.0,-65.8,-90.6,2.0,0.0,260.0,23.0,441.4,441.4,441.4
59,70.0,18500.0,-65.7,-90.7,2.0,0.0,270.0,26.0,443.5,443.5,443.5
60,69.2,18570.0,-65.3,-90.3,2.0,0.0,278.0,27.0,445.8,445.8,445.8
61,68.0,18676.0,-65.5,-90.5,2.0,0.0,290.0,29.0,447.7,447.7,447.7
62,64.0,19044.0,-66.1,-91.1,2.0,0.0,290.0,17.0,454.2,454.2,454.2
63,62.0,19237.0,-66.4,-91.4,2.0,0.0,250.0,19.0,457.7,457.7,457.7
64,60.0,19436.0,-66.7,-91.7,2.0,0.0,250.0,26.0,461.3,461.3,461.3
65,59.9,19446.0,-66.7,-91.7,2.0,0.0,251.0,26.0,461.4,461.5,461.4
66,58.0,19643.0,-65.9,-91.6,2.0,0.0,265.0,27.0,467.6,467.6,467.6
67,56.0,19857.0,-65.0,-91.4,2.0,0.0,260.0,34.0,474.3,474.3,474.3
68,52.0,20309.0,-63.1,-91.1,1.0,0.0,265.0,16.0,488.9,488.9,488.9
69,50.0,20550.0,-63.7,-90.7,1.0,0.0,255.0,19.0,492.9,493.0,492.9
70,49.0,20674.0,-63.8,-90.8,1.0,0.0,255.0,15.0,495.6,495.6,495.6
71,46.0,21060.0,-64.0,-91.3,1.0,0.0,290.0,24.0,504.1,504.1,504.1
72,45.0,21195.0,-64.1,-91.5,1.0,0.0,315.0,22.0,507.1,507.1,507.1
73,42.0,21617.0,-64.3,-92.0,1.0,0.0,310.0,15.0,516.6,516.6,516.6
74,41.0,21765.0,-64.4,-92.2,1.0,0.0,275.0,7.0,519.9,519.9,519.9
75,38.0,22230.0,-64.7,-92.7,1.0,0.0,269.0,22.0,530.6,530.6,530.6
76,36.0,22566.0,-63.0,-91.7,1.0,0.0,265.0,32.0,543.4,543.4,543.4
77,34.0,22922.0,-61.1,-90.5,1.0,0.0,270.0,27.0,557.1,557.2,557.1
78,32.0,23299.0,-59.2,-89.4,1.0,0.0,255.0,25.0,572.1,572.1,572.1
79,31.0,23496.0,-58.1,-88.7,1.0,0.0,270.0,24.0,580.1,580.1,580.1
80,30.0,23700.0,-57.1,-88.1,1.0,0.01,265.0,24.0,588.4,588.4,588.4
81,29.6,23785.0,-56.7,-88.7,1.0,0.01,266.0,25.0,591.7,591.8,591.7
82,27.0,24364.0,-58.4,-89.7,1.0,0.0,275.0,28.0,602.7,602.8,602.7
83,26.0,24602.0,-59.1,-90.1,1.0,0.0,273.0,28.0,607.3,607.3,607.3
84,24.3,25028.0,-57.1,-91.1,1.0,0.0,271.0,28.0,624.9,624.9,624.9
85,24.0,270.0,28.0,,,,,,,,
