,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
32,400.0,7110.0,-36.7,-58.7,8.0,0.03,285.0,45.0,307.2,307.4,307.2
33,372.0,7598.0,-40.5,-61.3,9.0,0.03,280.0,46.0,308.5,308.6,308.6
34,319.0,8630.0,-48.7,-66.7,11.0,0.02,276.0,60.0,311.1,311.2,311.1
35,300.0,9030.0,-51.3,-73.3,6.0,0.01,275.0,65.0,312.9,313.0,312.9
36,298.0,9073.0,-51.6,-73.0,6.0,0.01,275.0,65.0,313.1,313.1,313.1
37,279.0,9500.0,-54.7,-70.1,13.0,0.01,280.0,56.0,314.6,314.6,314.6
38,278.0,9523.0,-54.9,-69.9,14.0,0.01,280.0,56.0,314.6,314.7,314.6
39,258.0,10000.0,-57.1,-74.1,10.0,0.01,275.0,61.0,318.2,318.2,318.2
40,250.0,10200.0,-56.7,-74.7,9.0,0.01,280.0,65.0,321.6,321.7,321.6
41,235.0,10597.0,-55.5,-77.1,5.0,0.0,270.0,71.0,329.1,329.2,329.1
42,212.0,11257.0,-53.6,-81.2,2.0,0.0,275.0,62.0,342.0,342.0,342.0
43,200.0,11630.0,-52.5,-83.5,1.0,0.0,270.0,71.0,349.5,349.5,349.5
44,185.0,12134.0,-51.7,-84.7,1.0,0.0,271.0,70.0,358.6,358.6,358.6
45,150.0,13480.0,-55.5,-85.5,1.0,0.0,275.0,68.0,374.2,374.3,374.2
46,118.0,14995.0,-60.4,-87.5,2.0,0.0,265.0,79.0,391.9,391.9,391.9
47,116.0,15103.0,-60.7,-87.7,2.0,0.0,265.0,76.0,393.1,393.2,393.1
48,100.0,16030.0,-60.3,-88.3,1.0,0.0,265.0,72.0,410.9,411.0,410.9
49,92.8,16497.0,-57.5,-88.5,1.0,0.0,267.0,66.0,425.3,425.4,425.3
50,85.0,17045.0,-58.7,-88.8,1.0,0.0,270.0,59.0,433.6,433.7,433.6
51,81.0,17347.0,-59.4,-88.9,1.0,0.0,265.0,59.0,438.3,438.3,438.3
52,77.1,17655.0,-60.1,-89.1,1.0,0.0,250.0,45.0,443.1,443.1,443.1
53,77.0,17663.0,-60.0,-89.1,1.0,0.0,250.0,45.0,443.4,443.4,443.4
54,73.3,17971.0,-57.3,-89.3,1.0,0.0,278.0,43.0,455.4,455.4,455.4
55,73.0,17997.0,-57.4,-89.2,1.0,0.0,280.0,43.0,455.7,455.7,455.7
56,70.0,18260.0,-58.7,-88.7,1.0,0.0,290.0,36.0,458.5,458.5,458.5
57,64.0,18816.0,-61.1,-89.5,1.0,0.0,290.0,22.0,465.1,465.1,465.1
58,59.0,19321.0,-63.3,-90.3,1.0,0.0,235.0,12.0,471.1,471.2,471.2
59,58.0,19427.0,-63.7,-90.5,2.0,0.0,225.0,13.0,472.4,472.4,472.4
60,55.5,19700.0,-64.9,-90.9,2.0,0.0,245.0,22.0,475.7,475.7,475.7
61,53.5,19924.0,-65.1,-91.1,2.0,0.0,256.0,30.0,480.3,480.3,480.3
62,52.0,20098.0,-64.5,-91.2,1.0,0.0,265.0,37.0,485.5,485.5,485.5
63,51.4,20169.0,-64.3,-91.3,1.0,0.0,262.0,38.0,487.7,487.7,487.7
64,50.0,20340.0,-61.3,-92.3,1.0,0.0,255.0,41.0,498.6,498.6,498.6
65,49.3,20428.0,-58.3,-91.3,1.0,0.0,248.0,44.0,507.7,507.7,507.7
66,49.0,20467.0,-58.2,-91.2,1.0,0.0,245.0,45.0,508.9,508.9,508.9
67,47.0,20730.0,-57.3,-90.3,1.0,0.0,255.0,53.0,517.1,517.2,517.1
68,46.2,20838.0,-56.9,-89.9,1.0,0.0,262.0,50.0,520.6,520.6,520.6
69,44.8,21033.0,-58.1,-90.1,1.0,0.0,273.0,44.0,522.3,522.3,522.3
70,44.0,21148.0,-56.4,-90.0,1.0,0.0,280.0,40.0,529.1,529.1,529.1
71,43.0,21294.0,-54.2,-89.8,1.0,0.0,275.0,26.0,537.9,537.9,537.9
72,42.3,21399.0,-52.7,-89.7,0.0,0.0,256.0,22.0,544.2,544.3,544.2
73,41.0,21598.0,-54.0,-89.6,1.0,0.0,220.0,14.0,545.7,545.8,545.7
74,38.0,22081.0,-57.4,-89.3,1.0,0.0,195.0,16.0,549.3,549.4,549.3
75,37.0,22251.0,-58.5,-89.2,1.0,0.0,200.0,18.0,550.5,550.6,550.5
76,36.5,22338.0,-59.1,-89.1,1.0,0.0,205.0,20.0,551.2,551.2,551.2
77,34.0,22787.0,-57.5,-89.0,1.0,0.0,270.0,29.0,566.6,566.7,566.6
78,33.0,22976.0,-56.8,-88.9,1.0,0.0,270.0,21.0,573.3,573.3,573.3
79,32.0,23171.0,-56.1,-88.8,1.0,0.0,290.0,20.0,580.2,580.2,580.2
80,31.0,23372.0,-55.4,-88.8,1.0,0.0,255.0,23.0,587.4,587.4,587.4
81,30.0,23580.0,-54.7,-88.7,1.0,0.01,265.0,23.0,594.9,595.0,594.9
82,29.0,23797.0,-53.5,-88.2,1.0,0.01,275.0,20.0,604.1,604.1,604.1
83,28.7,23864.0,-53.1,-88.1,1.0,0.01,256.0,19.0,606.9,607.0,606.9
84,28.0,24021.0,-53.7,-88.3,1.0,0.01,210.0,17.0,609.5,609.5,609.5
85,26.0,24493.0,-55.6,-89.0,1.0,0.01,190.0,22.0,617.1,617.1,617.1
86,24.0,25003.0,-57.7,-89.7,1.0,0.01,225.0,19.0,625.4,625.4,625.4
87,21.0,25850.0,-55.4,-89.5,1.0,0.01,240.0,30.0,656.8,656.8,656.8
88,20.0,26160.0,-54.5,-89.5,1.0,0.01,265.0,28.0,668.6,668.7,668.6
89,18.3,26731.0,-52.9,-87.9,1.0,0.01,282.0,25.0,690.8,690.9,690.8
90,18.0,285.0,24.0,,,,,,,,
