,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
76,41.0,21634.0,-59.9,-88.6,1.0,0.0,275.0,18.0,531.2,531.2,531.2
77,38.0,22108.0,-60.5,-88.7,1.0,0.0,215.0,13.0,541.2,541.2,541.2
78,37.3,22224.0,-60.7,-88.7,1.0,0.0,215.0,14.0,543.7,543.7,543.7
79,37.0,22275.0,-60.4,-88.6,1.0,0.0,215.0,14.0,545.6,545.6,545.6
80,36.0,22448.0,-59.6,-88.4,1.0,0.0,260.0,12.0,552.2,552.2,552.2
81,34.0,22809.0,-57.7,-87.8,1.0,0.01,225.0,3.0,566.1,566.1,566.1
82,31.0,23393.0,-54.8,-87.0,1.0,0.01,230.0,10.0,589.2,589.3,589.2
83,30.0,23600.0,-53.7,-86.7,1.0,0.01,250.0,14.0,597.6,597.7,597.6
84,29.0,23818.0,-53.3,-86.3,1.0,0.01,250.0,14.0,604.5,604.6,604.5
85,28.0,24044.0,-52.9,-85.9,1.0,0.01,290.0,10.0,611.7,611.7,611.7
86,27.9,24067.0,-52.9,-85.9,1.0,0.01,289.0,11.0,612.4,612.5,612.4
87,27.0,24277.0,-53.5,-86.1,1.0,0.01,275.0,17.0,616.4,616.5,616.4
88,26.0,24519.0,-54.2,-86.3,1.0,0.01,290.0,13.0,621.0,621.1,621.0
89,25.0,24771.0,-55.0,-86.5,1.0,0.01,220.0,1.0,625.9,626.0,625.9
90,24.1,25006.0,-55.7,-86.7,1.0,0.01,171.0,9.0,630.4,630.5,630.4
91,24.0,25033.0,-55.5,-86.6,1.0,0.01,165.0,10.0,631.6,631.7,631.6
92,23.0,25307.0,-54.1,-86.0,1.0,0.01,180.0,14.0,643.7,643.8,643.7
93,22.0,25593.0,-52.5,-85.4,1.0,0.01,245.0,13.0,656.6,656.7,656.6
94,21.0,25893.0,-50.9,-84.8,1.0,0.01,275.0,17.0,670.3,670.5,670.3
95,20.9,25923.0,-50.7,-84.7,1.0,0.01,273.0,16.0,671.7,671.9,671.7
96,20.0,26210.0,-51.1,-84.1,1.0,0.02,250.0,8.0,679.0,679.2,679.0
97,19.0,26542.0,-52.3,-85.3,1.0,0.01,685.3,685.5,685.3,,
