,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
66,42.0,21536.0,-60.7,-89.8,1.0,0.0,285.0,20.0,525.5,525.5,525.5
67,40.0,21841.0,-59.4,-89.2,1.0,0.0,255.0,16.0,536.1,536.1,536.1
68,39.0,22000.0,-58.8,-88.8,1.0,0.0,260.0,14.0,541.7,541.7,541.7
69,37.0,22329.0,-57.4,-88.1,1.0,0.0,305.0,22.0,553.5,553.5,553.5
70,36.0,22501.0,-56.6,-87.8,1.0,0.0,325.0,18.0,559.7,559.7,559.7
71,35.0,22677.0,-55.9,-87.4,1.0,0.01,320.0,10.0,566.2,566.2,566.2
72,34.0,22858.0,-55.1,-87.0,1.0,0.01,25.0,3.0,572.9,572.9,572.9
73,33.7,22914.0,-54.9,-86.9,1.0,0.01,45.0,4.0,575.0,575.0,575.0
74,32.0,23241.0,-56.2,-87.3,1.0,0.01,160.0,10.0,580.0,580.0,580.0
75,31.0,23442.0,-57.0,-87.6,1.0,0.01,165.0,13.0,583.0,583.1,583.0
76,30.0,23650.0,-57.9,-87.9,1.0,0.01,200.0,10.0,586.2,586.3,586.2
77,29.1,23842.0,-56.9,-87.9,1.0,0.01,231.0,12.0,594.1,594.1,594.1
78,29.0,235.0,12.0,,,,,,,,
